filename,width,height,class,xmin,ymin,xmax,ymax
IMG_3907_JPG_jpg.rf.f1887c26341bfd8f86c6ded5852cb552.jpg,680,680,10,329,442,355,466
IMG_3907_JPG_jpg.rf.f1887c26341bfd8f86c6ded5852cb552.jpg,680,680,50,310,166,338,190
IMG_3907_JPG_jpg.rf.f1887c26341bfd8f86c6ded5852cb552.jpg,680,680,50,247,166,269,194
IMG_3907_JPG_jpg.rf.f1887c26341bfd8f86c6ded5852cb552.jpg,680,680,5000,372,490,410,520
IMG_3907_JPG_jpg.rf.f1887c26341bfd8f86c6ded5852cb552.jpg,680,680,5000,292,506,318,546
IMG_3907_JPG_jpg.rf.f1887c26341bfd8f86c6ded5852cb552.jpg,680,680,5000,242,464,266,498
IMG_3907_JPG_jpg.rf.f1887c26341bfd8f86c6ded5852cb552.jpg,680,680,5000,230,399,260,435
IMG_3907_JPG_jpg.rf.f1887c26341bfd8f86c6ded5852cb552.jpg,680,680,5000,190,215,222,247
IMG_3907_JPG_jpg.rf.f1887c26341bfd8f86c6ded5852cb552.jpg,680,680,5000,266,108,304,140
IMG_3907_JPG_jpg.rf.f1887c26341bfd8f86c6ded5852cb552.jpg,680,680,20,282,392,306,414
IMG_3907_JPG_jpg.rf.f1887c26341bfd8f86c6ded5852cb552.jpg,680,680,20,276,452,298,476
IMG_3907_JPG_jpg.rf.f1887c26341bfd8f86c6ded5852cb552.jpg,680,680,20,426,468,452,500
IMG_3907_JPG_jpg.rf.f1887c26341bfd8f86c6ded5852cb552.jpg,680,680,20,503,472,533,498
IMG_3907_JPG_jpg.rf.f1887c26341bfd8f86c6ded5852cb552.jpg,680,680,20,468,294,496,330
IMG_3907_JPG_jpg.rf.f1887c26341bfd8f86c6ded5852cb552.jpg,680,680,10000,471,216,511,264
IMG_3907_JPG_jpg.rf.f1887c26341bfd8f86c6ded5852cb552.jpg,680,680,5,232,252,254,272
IMG_3907_JPG_jpg.rf.f1887c26341bfd8f86c6ded5852cb552.jpg,680,680,1000,513,347,561,379
IMG_3898_JPG_jpg.rf.f2ca3906bae8b1a17ec2cfd2e8483306.jpg,680,680,20,322,408,352,440
IMG_3898_JPG_jpg.rf.f2ca3906bae8b1a17ec2cfd2e8483306.jpg,680,680,50,270,463,294,489
IMG_3898_JPG_jpg.rf.f2ca3906bae8b1a17ec2cfd2e8483306.jpg,680,680,50,318,337,346,363
IMG_3898_JPG_jpg.rf.f2ca3906bae8b1a17ec2cfd2e8483306.jpg,680,680,50,382,290,412,318
IMG_3898_JPG_jpg.rf.f2ca3906bae8b1a17ec2cfd2e8483306.jpg,680,680,100,206,498,236,532
IMG_3898_JPG_jpg.rf.f2ca3906bae8b1a17ec2cfd2e8483306.jpg,680,680,100,206,224,236,260
IMG_3898_JPG_jpg.rf.f2ca3906bae8b1a17ec2cfd2e8483306.jpg,680,680,100,243,158,281,196
IMG_3898_JPG_jpg.rf.f2ca3906bae8b1a17ec2cfd2e8483306.jpg,680,680,500,194,424,222,460
IMG_3898_JPG_jpg.rf.f2ca3906bae8b1a17ec2cfd2e8483306.jpg,680,680,500,270,226,304,262
IMG_3898_JPG_jpg.rf.f2ca3906bae8b1a17ec2cfd2e8483306.jpg,680,680,1000,338,214,376,262
IMG_3898_JPG_jpg.rf.f2ca3906bae8b1a17ec2cfd2e8483306.jpg,680,680,1000,393,410,443,458
IMG_3898_JPG_jpg.rf.f2ca3906bae8b1a17ec2cfd2e8483306.jpg,680,680,10,440,340,482,376
IMG_3898_JPG_jpg.rf.f2ca3906bae8b1a17ec2cfd2e8483306.jpg,680,680,10,474,217,514,253
IMG_3898_JPG_jpg.rf.f2ca3906bae8b1a17ec2cfd2e8483306.jpg,680,680,10,237,378,267,406
IMG_3898_JPG_jpg.rf.f2ca3906bae8b1a17ec2cfd2e8483306.jpg,680,680,10000,408,159,454,209
IMG_3898_JPG_jpg.rf.f2ca3906bae8b1a17ec2cfd2e8483306.jpg,680,680,5,258,306,278,336
IMG_3898_JPG_jpg.rf.f2ca3906bae8b1a17ec2cfd2e8483306.jpg,680,680,5,524,295,558,331
IMG_3899_JPG_jpg.rf.f1e2fbf7e7e13b23171c0281ca4d25b9.jpg,680,680,50,514,456,540,482
IMG_3899_JPG_jpg.rf.f1e2fbf7e7e13b23171c0281ca4d25b9.jpg,680,680,50,420,427,448,455
IMG_3899_JPG_jpg.rf.f1e2fbf7e7e13b23171c0281ca4d25b9.jpg,680,680,50,276,420,312,456
IMG_3899_JPG_jpg.rf.f1e2fbf7e7e13b23171c0281ca4d25b9.jpg,680,680,100,348,434,388,468
IMG_3899_JPG_jpg.rf.f1e2fbf7e7e13b23171c0281ca4d25b9.jpg,680,680,100,249,344,295,380
IMG_3899_JPG_jpg.rf.f1e2fbf7e7e13b23171c0281ca4d25b9.jpg,680,680,100,230,484,280,532
IMG_3899_JPG_jpg.rf.f1e2fbf7e7e13b23171c0281ca4d25b9.jpg,680,680,500,440,228,472,266
IMG_3899_JPG_jpg.rf.f1e2fbf7e7e13b23171c0281ca4d25b9.jpg,680,680,500,398,296,432,328
IMG_3899_JPG_jpg.rf.f1e2fbf7e7e13b23171c0281ca4d25b9.jpg,680,680,1000,472,318,510,352
IMG_3899_JPG_jpg.rf.f1e2fbf7e7e13b23171c0281ca4d25b9.jpg,680,680,1000,358,219,402,249
IMG_3899_JPG_jpg.rf.f1e2fbf7e7e13b23171c0281ca4d25b9.jpg,680,680,10000,473,486,505,528
IMG_3899_JPG_jpg.rf.f1e2fbf7e7e13b23171c0281ca4d25b9.jpg,680,680,10,203,256,243,292
IMG_3899_JPG_jpg.rf.f1e2fbf7e7e13b23171c0281ca4d25b9.jpg,680,680,10,294,180,330,212
IMG_3899_JPG_jpg.rf.f1e2fbf7e7e13b23171c0281ca4d25b9.jpg,680,680,10,184,408,226,446
IMG_3899_JPG_jpg.rf.f1e2fbf7e7e13b23171c0281ca4d25b9.jpg,680,680,5,488,381,508,407
IMG_3899_JPG_jpg.rf.f1e2fbf7e7e13b23171c0281ca4d25b9.jpg,680,680,5,324,494,356,526
IMG_3899_JPG_jpg.rf.f1e2fbf7e7e13b23171c0281ca4d25b9.jpg,680,680,20,144,300,174,330
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,500,344,248,372,282
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,1000,188,317,214,351
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,1000,286,254,322,290
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,1000,320,396,344,436
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,1000,372,440,412,466
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,1000,435,420,479,460
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,100,234,358,264,388
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,100,146,328,174,356
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,100,330,310,362,342
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,10,269,314,295,344
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,10,372,186,400,218
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,10,394,299,420,327
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,10,372,368,402,396
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,10,308,464,332,490
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,50,306,194,332,220
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,50,244,187,264,215
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,5000,348,520,386,552
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,5000,271,532,295,572
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,5000,220,480,240,514
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,5000,209,417,239,455
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,5000,182,229,214,263
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,5000,264,132,300,168
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,20,267,418,289,442
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,20,253,475,275,499
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,20,414,504,438,540
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,20,482,518,510,546
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,20,452,328,478,364
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,10000,466,263,504,313
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,5,222,271,242,291
IMG_3907_JPG_jpg.rf.ee3ec7b93e10a36bb54372d3af19756f.jpg,680,680,1000,498,392,546,428
z4517191109178_42fe2559587a56dc231b7d0be1a3db59_jpg.rf.f23f443a93ac4f85c440e4d992c69c47.jpg,680,680,100,170,307,227,349
z4517191109178_42fe2559587a56dc231b7d0be1a3db59_jpg.rf.f23f443a93ac4f85c440e4d992c69c47.jpg,680,680,100,298,187,349,238
z4517191109178_42fe2559587a56dc231b7d0be1a3db59_jpg.rf.f23f443a93ac4f85c440e4d992c69c47.jpg,680,680,100,455,187,508,237
z4517191109178_42fe2559587a56dc231b7d0be1a3db59_jpg.rf.f23f443a93ac4f85c440e4d992c69c47.jpg,680,680,100,331,327,376,383
z4517191109178_42fe2559587a56dc231b7d0be1a3db59_jpg.rf.f23f443a93ac4f85c440e4d992c69c47.jpg,680,680,100,475,342,523,396
z4517191109178_42fe2559587a56dc231b7d0be1a3db59_jpg.rf.f23f443a93ac4f85c440e4d992c69c47.jpg,680,680,100,372,471,436,536
z4517191109178_42fe2559587a56dc231b7d0be1a3db59_jpg.rf.f23f443a93ac4f85c440e4d992c69c47.jpg,680,680,100,203,474,259,537
z4517191307024_a6ae0cdd4872cd632906c2e3a3786665_jpg.rf.f7273f2d00bebec02a6969187641c631.jpg,680,680,20,413,172,431,188
z4517191307024_a6ae0cdd4872cd632906c2e3a3786665_jpg.rf.f7273f2d00bebec02a6969187641c631.jpg,680,680,20,510,246,534,266
z4517191307024_a6ae0cdd4872cd632906c2e3a3786665_jpg.rf.f7273f2d00bebec02a6969187641c631.jpg,680,680,20,262,196,282,216
z4517191307024_a6ae0cdd4872cd632906c2e3a3786665_jpg.rf.f7273f2d00bebec02a6969187641c631.jpg,680,680,20,324,174,342,192
z4517191307024_a6ae0cdd4872cd632906c2e3a3786665_jpg.rf.f7273f2d00bebec02a6969187641c631.jpg,680,680,20,208,282,230,300
z4517191307024_a6ae0cdd4872cd632906c2e3a3786665_jpg.rf.f7273f2d00bebec02a6969187641c631.jpg,680,680,20,265,403,289,427
z4517191307024_a6ae0cdd4872cd632906c2e3a3786665_jpg.rf.f7273f2d00bebec02a6969187641c631.jpg,680,680,20,332,414,356,442
z4517191307024_a6ae0cdd4872cd632906c2e3a3786665_jpg.rf.f7273f2d00bebec02a6969187641c631.jpg,680,680,50,164,204,188,224
z4517191307024_a6ae0cdd4872cd632906c2e3a3786665_jpg.rf.f7273f2d00bebec02a6969187641c631.jpg,680,680,50,302,308,324,330
z4517191307024_a6ae0cdd4872cd632906c2e3a3786665_jpg.rf.f7273f2d00bebec02a6969187641c631.jpg,680,680,50,352,346,380,372
z4517191307024_a6ae0cdd4872cd632906c2e3a3786665_jpg.rf.f7273f2d00bebec02a6969187641c631.jpg,680,680,50,446,288,472,314
z4517191307024_a6ae0cdd4872cd632906c2e3a3786665_jpg.rf.f7273f2d00bebec02a6969187641c631.jpg,680,680,50,434,358,460,384
z4517191307024_a6ae0cdd4872cd632906c2e3a3786665_jpg.rf.f7273f2d00bebec02a6969187641c631.jpg,680,680,100,404,492,440,522
z4517191307024_a6ae0cdd4872cd632906c2e3a3786665_jpg.rf.f7273f2d00bebec02a6969187641c631.jpg,680,680,10,244,342,270,364
z4517191307024_a6ae0cdd4872cd632906c2e3a3786665_jpg.rf.f7273f2d00bebec02a6969187641c631.jpg,680,680,10,134,352,158,374
z4517191307024_a6ae0cdd4872cd632906c2e3a3786665_jpg.rf.f7273f2d00bebec02a6969187641c631.jpg,680,680,10,169,419,199,449
z4517191307024_a6ae0cdd4872cd632906c2e3a3786665_jpg.rf.f7273f2d00bebec02a6969187641c631.jpg,680,680,10,227,507,257,541
z4517191307024_a6ae0cdd4872cd632906c2e3a3786665_jpg.rf.f7273f2d00bebec02a6969187641c631.jpg,680,680,10,302,497,330,523
z4517191307024_a6ae0cdd4872cd632906c2e3a3786665_jpg.rf.f7273f2d00bebec02a6969187641c631.jpg,680,680,10,494,500,522,528
z4517191307024_a6ae0cdd4872cd632906c2e3a3786665_jpg.rf.f7273f2d00bebec02a6969187641c631.jpg,680,680,10,500,342,528,370
z4517191307024_a6ae0cdd4872cd632906c2e3a3786665_jpg.rf.f7273f2d00bebec02a6969187641c631.jpg,680,680,10,400,416,428,446
z4517191307024_a6ae0cdd4872cd632906c2e3a3786665_jpg.rf.f7273f2d00bebec02a6969187641c631.jpg,680,680,10,424,232,446,258
z4517191307024_a6ae0cdd4872cd632906c2e3a3786665_jpg.rf.f7273f2d00bebec02a6969187641c631.jpg,680,680,5,276,250,290,270
z4517191307024_a6ae0cdd4872cd632906c2e3a3786665_jpg.rf.f7273f2d00bebec02a6969187641c631.jpg,680,680,5,338,256,356,280
z4517191307024_a6ae0cdd4872cd632906c2e3a3786665_jpg.rf.f7273f2d00bebec02a6969187641c631.jpg,680,680,5,368,208,390,230
z4517191307024_a6ae0cdd4872cd632906c2e3a3786665_jpg.rf.f7273f2d00bebec02a6969187641c631.jpg,680,680,5,475,432,499,448
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,500,464,306,490,334
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,1000,348,272,378,304
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,1000,310,176,344,202
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,1000,200,343,224,379
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,1000,238,300,272,324
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,1000,204,401,232,437
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,1000,228,458,256,502
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,100,308,308,332,340
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,100,266,204,294,230
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,100,306,140,330,162
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,100,458,252,486,280
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,100,498,360,530,388
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,100,290,480,320,520
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,500,537,236,565,258
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,10,431,486,459,516
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,10,434,360,458,380
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,10,380,386,406,414
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,10,382,326,406,348
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,10,320,368,344,392
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,10,300,244,322,266
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,10,261,350,287,376
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,10,182,299,208,321
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,50,404,250,424,270
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,50,410,206,430,222
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,50,362,494,390,526
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,5,253,166,265,184
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,5,167,198,183,214
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,5,355,213,373,229
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,5,530,303,546,323
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,5,445,422,469,440
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,20,144,384,170,408
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,20,144,454,170,482
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,20,272,410,298,438
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,20,242,252,264,272
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,20,183,248,205,270
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,5000,110,282,136,310
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,5000,120,330,144,364
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,5000,127,235,157,259
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,5000,214,200,242,218
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,5000,378,164,398,188
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,5000,464,206,494,232
IMG_3909_JPG_jpg.rf.d4c8b5d7ac4d1d918a61d9628bdd9834.jpg,680,680,10000,328,432,364,456
z4517190691608_e13e5a7742dfd1e1497d7f34e43b9a19_jpg.rf.ffc9df399ede333aa53971031e7d2f48.jpg,680,680,20,160,215,192,247
z4517190691608_e13e5a7742dfd1e1497d7f34e43b9a19_jpg.rf.ffc9df399ede333aa53971031e7d2f48.jpg,680,680,20,278,290,310,324
z4517190691608_e13e5a7742dfd1e1497d7f34e43b9a19_jpg.rf.ffc9df399ede333aa53971031e7d2f48.jpg,680,680,20,297,373,324,402
z4517190691608_e13e5a7742dfd1e1497d7f34e43b9a19_jpg.rf.ffc9df399ede333aa53971031e7d2f48.jpg,680,680,20,358,319,390,353
z4517190691608_e13e5a7742dfd1e1497d7f34e43b9a19_jpg.rf.ffc9df399ede333aa53971031e7d2f48.jpg,680,680,20,437,302,479,345
z4517190691608_e13e5a7742dfd1e1497d7f34e43b9a19_jpg.rf.ffc9df399ede333aa53971031e7d2f48.jpg,680,680,20,504,404,548,444
z4517190691608_e13e5a7742dfd1e1497d7f34e43b9a19_jpg.rf.ffc9df399ede333aa53971031e7d2f48.jpg,680,680,50,236,204,268,238
z4517190691608_e13e5a7742dfd1e1497d7f34e43b9a19_jpg.rf.ffc9df399ede333aa53971031e7d2f48.jpg,680,680,50,456,482,497,520
z4517190691608_e13e5a7742dfd1e1497d7f34e43b9a19_jpg.rf.ffc9df399ede333aa53971031e7d2f48.jpg,680,680,50,552,329,589,368
z4517190691608_e13e5a7742dfd1e1497d7f34e43b9a19_jpg.rf.ffc9df399ede333aa53971031e7d2f48.jpg,680,680,50,556,219,598,263
z4517190691608_e13e5a7742dfd1e1497d7f34e43b9a19_jpg.rf.ffc9df399ede333aa53971031e7d2f48.jpg,680,680,100,280,493,324,535
z4517190691608_e13e5a7742dfd1e1497d7f34e43b9a19_jpg.rf.ffc9df399ede333aa53971031e7d2f48.jpg,680,680,100,337,445,381,488
z4517190691608_e13e5a7742dfd1e1497d7f34e43b9a19_jpg.rf.ffc9df399ede333aa53971031e7d2f48.jpg,680,680,500,228,406,265,447
z4517190691608_e13e5a7742dfd1e1497d7f34e43b9a19_jpg.rf.ffc9df399ede333aa53971031e7d2f48.jpg,680,680,500,452,183,501,230
z4517190691608_e13e5a7742dfd1e1497d7f34e43b9a19_jpg.rf.ffc9df399ede333aa53971031e7d2f48.jpg,680,680,10,202,305,236,342
z4517190691608_e13e5a7742dfd1e1497d7f34e43b9a19_jpg.rf.ffc9df399ede333aa53971031e7d2f48.jpg,680,680,10,406,395,445,435
z4517190691608_e13e5a7742dfd1e1497d7f34e43b9a19_jpg.rf.ffc9df399ede333aa53971031e7d2f48.jpg,680,680,1000,363,223,418,270
z4517190691608_e13e5a7742dfd1e1497d7f34e43b9a19_jpg.rf.ffc9df399ede333aa53971031e7d2f48.jpg,680,680,5,170,372,189,400
z4517190691608_e13e5a7742dfd1e1497d7f34e43b9a19_jpg.rf.ffc9df399ede333aa53971031e7d2f48.jpg,680,680,5,127,300,147,327
z4517190691608_e13e5a7742dfd1e1497d7f34e43b9a19_jpg.rf.ffc9df399ede333aa53971031e7d2f48.jpg,680,680,5,99,382,127,408
z4517190691608_e13e5a7742dfd1e1497d7f34e43b9a19_jpg.rf.ffc9df399ede333aa53971031e7d2f48.jpg,680,680,5,182,464,208,495
z4517190691608_e13e5a7742dfd1e1497d7f34e43b9a19_jpg.rf.ffc9df399ede333aa53971031e7d2f48.jpg,680,680,5000,323,126,361,177
IMG_5833_JPG_jpg.rf.febd6151885f30ee87b805d7648b3875.jpg,680,680,20,286,432,318,464
IMG_5833_JPG_jpg.rf.febd6151885f30ee87b805d7648b3875.jpg,680,680,20,211,309,241,337
IMG_5833_JPG_jpg.rf.febd6151885f30ee87b805d7648b3875.jpg,680,680,20,134,321,162,347
IMG_5833_JPG_jpg.rf.febd6151885f30ee87b805d7648b3875.jpg,680,680,20,259,256,287,280
IMG_5833_JPG_jpg.rf.febd6151885f30ee87b805d7648b3875.jpg,680,680,500,282,518,318,564
IMG_5833_JPG_jpg.rf.febd6151885f30ee87b805d7648b3875.jpg,680,680,500,206,474,248,516
IMG_5833_JPG_jpg.rf.febd6151885f30ee87b805d7648b3875.jpg,680,680,500,134,395,176,435
IMG_5833_JPG_jpg.rf.febd6151885f30ee87b805d7648b3875.jpg,680,680,500,218,376,258,412
IMG_5833_JPG_jpg.rf.febd6151885f30ee87b805d7648b3875.jpg,680,680,500,330,222,362,254
IMG_5833_JPG_jpg.rf.febd6151885f30ee87b805d7648b3875.jpg,680,680,10000,138,459,176,511
IMG_5833_JPG_jpg.rf.febd6151885f30ee87b805d7648b3875.jpg,680,680,10000,440,456,490,504
IMG_5833_JPG_jpg.rf.febd6151885f30ee87b805d7648b3875.jpg,680,680,10000,196,248,232,284
IMG_5833_JPG_jpg.rf.febd6151885f30ee87b805d7648b3875.jpg,680,680,10000,431,295,469,331
IMG_5833_JPG_jpg.rf.febd6151885f30ee87b805d7648b3875.jpg,680,680,1000,314,288,356,312
IMG_5833_JPG_jpg.rf.febd6151885f30ee87b805d7648b3875.jpg,680,680,1000,388,312,422,352
IMG_5833_JPG_jpg.rf.febd6151885f30ee87b805d7648b3875.jpg,680,680,1000,482,316,520,356
IMG_5833_JPG_jpg.rf.febd6151885f30ee87b805d7648b3875.jpg,680,680,1000,432,372,478,410
IMG_5833_JPG_jpg.rf.febd6151885f30ee87b805d7648b3875.jpg,680,680,1000,352,394,402,434
IMG_5833_JPG_jpg.rf.febd6151885f30ee87b805d7648b3875.jpg,680,680,1000,290,350,338,388
IMG_5833_JPG_jpg.rf.febd6151885f30ee87b805d7648b3875.jpg,680,680,10000,272,313,306,331
IMG_5833_JPG_jpg.rf.febd6151885f30ee87b805d7648b3875.jpg,680,680,500,510,419,552,453
IMG_5833_JPG_jpg.rf.febd6151885f30ee87b805d7648b3875.jpg,680,680,5000,365,474,397,524
IMG_5833_JPG_jpg.rf.febd6151885f30ee87b805d7648b3875.jpg,680,680,5000,406,248,432,286
6A7905FB-1B85-4CF8-9DC7-C7CBBCA73F92-2023-09-22-at-23-27-00_JPEG_jpg.rf.e6867a276768976b2ed64790f4945ac5.jpg,680,680,100,520,367,548,401
6A7905FB-1B85-4CF8-9DC7-C7CBBCA73F92-2023-09-22-at-23-27-00_JPEG_jpg.rf.e6867a276768976b2ed64790f4945ac5.jpg,680,680,500,195,264,217,286
6A7905FB-1B85-4CF8-9DC7-C7CBBCA73F92-2023-09-22-at-23-27-00_JPEG_jpg.rf.e6867a276768976b2ed64790f4945ac5.jpg,680,680,500,136,334,164,358
6A7905FB-1B85-4CF8-9DC7-C7CBBCA73F92-2023-09-22-at-23-27-00_JPEG_jpg.rf.e6867a276768976b2ed64790f4945ac5.jpg,680,680,500,192,332,220,356
6A7905FB-1B85-4CF8-9DC7-C7CBBCA73F92-2023-09-22-at-23-27-00_JPEG_jpg.rf.e6867a276768976b2ed64790f4945ac5.jpg,680,680,500,170,438,202,466
6A7905FB-1B85-4CF8-9DC7-C7CBBCA73F92-2023-09-22-at-23-27-00_JPEG_jpg.rf.e6867a276768976b2ed64790f4945ac5.jpg,680,680,500,289,346,311,370
6A7905FB-1B85-4CF8-9DC7-C7CBBCA73F92-2023-09-22-at-23-27-00_JPEG_jpg.rf.e6867a276768976b2ed64790f4945ac5.jpg,680,680,500,416,384,446,410
6A7905FB-1B85-4CF8-9DC7-C7CBBCA73F92-2023-09-22-at-23-27-00_JPEG_jpg.rf.e6867a276768976b2ed64790f4945ac5.jpg,680,680,500,435,458,471,484
6A7905FB-1B85-4CF8-9DC7-C7CBBCA73F92-2023-09-22-at-23-27-00_JPEG_jpg.rf.e6867a276768976b2ed64790f4945ac5.jpg,680,680,500,502,434,534,468
6A7905FB-1B85-4CF8-9DC7-C7CBBCA73F92-2023-09-22-at-23-27-00_JPEG_jpg.rf.e6867a276768976b2ed64790f4945ac5.jpg,680,680,1000,280,282,300,310
