filename,width,height,class,xmin,ymin,xmax,ymax
IMG_20220316_140938_jpg.rf.a9cbd8555eed686543d89bc73ef6ddf2.jpg,960,720,7 Spades,233,294,653,617
IMG_20220316_140938_jpg.rf.a9cbd8555eed686543d89bc73ef6ddf2.jpg,960,720,6 Spades,574,182,925,421
IMG_20220316_140938_jpg.rf.a9cbd8555eed686543d89bc73ef6ddf2.jpg,960,720,5 Hearts,347,33,647,171
IMG_20220316_173015_jpg.rf.a9d5636d6b57d3046c1e9e4cf53a806c.jpg,960,720,9 Trefoils,87,340,317,640
IMG_20220316_173015_jpg.rf.a9d5636d6b57d3046c1e9e4cf53a806c.jpg,960,720,10 Spades,504,69,728,344
IMG_20220316_173015_jpg.rf.a9d5636d6b57d3046c1e9e4cf53a806c.jpg,960,720,J Trefoils,356,335,579,636
IMG_20220316_173015_jpg.rf.a9d5636d6b57d3046c1e9e4cf53a806c.jpg,960,720,Q Trefoils,267,48,477,318
IMG_20220316_173015_jpg.rf.a9d5636d6b57d3046c1e9e4cf53a806c.jpg,960,720,K Trefoils,615,306,858,613
IMG_20220316_165116_jpg.rf.a9b4ec7fb676cf125095b702042a0b51.jpg,960,720,9 Diamonds,83,90,339,278
IMG_20220316_165116_jpg.rf.a9b4ec7fb676cf125095b702042a0b51.jpg,960,720,59,353,90,580,270
IMG_20220316_165116_jpg.rf.a9b4ec7fb676cf125095b702042a0b51.jpg,960,720,J Diamonds,561,74,826,260
IMG_20220316_165116_jpg.rf.a9b4ec7fb676cf125095b702042a0b51.jpg,960,720,Q Diamonds,149,286,477,595
IMG_20220316_165116_jpg.rf.a9b4ec7fb676cf125095b702042a0b51.jpg,960,720,K Diamonds,489,273,843,584
IMG_20220316_140801_jpg.rf.a9e3f8941fe6afb0624265cebf93f577.jpg,960,720,8 Spades,1,290,260,587
IMG_20220316_140801_jpg.rf.a9e3f8941fe6afb0624265cebf93f577.jpg,960,720,5 Hearts,271,277,509,557
IMG_20220316_140801_jpg.rf.a9e3f8941fe6afb0624265cebf93f577.jpg,960,720,6 Spades,522,305,737,595
IMG_20220316_140801_jpg.rf.a9e3f8941fe6afb0624265cebf93f577.jpg,960,720,7 Spades,718,100,960,413
IMG_20220316_161240_jpg.rf.aa6d79ad509a34b10c5a950ec6b14113.jpg,960,720,9 Hearts,152,59,395,298
IMG_20220316_161240_jpg.rf.aa6d79ad509a34b10c5a950ec6b14113.jpg,960,720,10 Diamonds,236,127,504,374
IMG_20220316_161240_jpg.rf.aa6d79ad509a34b10c5a950ec6b14113.jpg,960,720,J Hearts,388,189,682,494
IMG_20220316_161240_jpg.rf.aa6d79ad509a34b10c5a950ec6b14113.jpg,960,720,Q Hearts,495,308,906,675
IMG_20220316_161240_jpg.rf.aa6d79ad509a34b10c5a950ec6b14113.jpg,960,720,K Hearts,79,336,383,662
IMG_20220316_134554_jpg.rf.aafb7fe34cd6a5063541b55f47d0484b.jpg,960,720,A Spades,83,338,374,624
IMG_20220316_134554_jpg.rf.aafb7fe34cd6a5063541b55f47d0484b.jpg,960,720,4 Hearts,137,89,448,340
IMG_20220316_134554_jpg.rf.aafb7fe34cd6a5063541b55f47d0484b.jpg,960,720,3 Hearts,491,119,905,444
IMG_20220316_134554_jpg.rf.aafb7fe34cd6a5063541b55f47d0484b.jpg,960,720,2 Hearts,382,425,720,694
IMG_20220316_143457_jpg.rf.aafe2124595af8714a640fddfb6250b2.jpg,960,720,A Hearts,270,94,524,391
IMG_20220316_143457_jpg.rf.aafe2124595af8714a640fddfb6250b2.jpg,960,720,2 Diamonds,152,54,365,317
IMG_20220316_143457_jpg.rf.aafe2124595af8714a640fddfb6250b2.jpg,960,720,3 Diamonds,606,279,906,629
IMG_20220316_143457_jpg.rf.aafe2124595af8714a640fddfb6250b2.jpg,960,720,4 Diamonds,439,146,725,481
IMG_20220316_140822_jpg.rf.aac3591a13cc5a537788d0ced1631e2c.jpg,960,720,8 Spades,83,362,429,603
IMG_20220316_140822_jpg.rf.aac3591a13cc5a537788d0ced1631e2c.jpg,960,720,5 Hearts,325,351,620,647
IMG_20220316_140822_jpg.rf.aac3591a13cc5a537788d0ced1631e2c.jpg,960,720,6 Spades,332,159,690,450
IMG_20220316_140822_jpg.rf.aac3591a13cc5a537788d0ced1631e2c.jpg,960,720,7 Spades,621,1,870,346
IMG_20220316_143215_jpg.rf.ab6382a8926e136b8f1c359c5431d5c1.jpg,960,720,A Hearts,36,239,249,570
IMG_20220316_143215_jpg.rf.ab6382a8926e136b8f1c359c5431d5c1.jpg,960,720,2 Diamonds,550,172,791,484
IMG_20220316_143215_jpg.rf.ab6382a8926e136b8f1c359c5431d5c1.jpg,960,720,3 Diamonds,316,333,562,659
IMG_20220316_143215_jpg.rf.ab6382a8926e136b8f1c359c5431d5c1.jpg,960,720,4 Diamonds,288,40,535,314
IMG_20220316_134855_jpg.rf.aba7cfcfac25a3b323ae4cdf6fa5e2dc.jpg,960,720,A Spades,565,148,926,576
IMG_20220316_134855_jpg.rf.aba7cfcfac25a3b323ae4cdf6fa5e2dc.jpg,960,720,2 Hearts,394,9,621,335
IMG_20220316_134855_jpg.rf.aba7cfcfac25a3b323ae4cdf6fa5e2dc.jpg,960,720,3 Hearts,429,209,641,552
IMG_20220316_134855_jpg.rf.aba7cfcfac25a3b323ae4cdf6fa5e2dc.jpg,960,720,4 Hearts,318,333,592,675
IMG_20220316_141454_jpg.rf.ab99ede702dde254f49783b54b70f579.jpg,960,720,9 Spades,480,317,752,555
IMG_20220316_141454_jpg.rf.ab99ede702dde254f49783b54b70f579.jpg,960,720,10 Hearts,411,74,634,285
IMG_20220316_141454_jpg.rf.ab99ede702dde254f49783b54b70f579.jpg,960,720,J Spades,434,508,732,720
IMG_20220316_141454_jpg.rf.ab99ede702dde254f49783b54b70f579.jpg,960,720,Q Spades,95,318,456,610
IMG_20220316_141454_jpg.rf.ab99ede702dde254f49783b54b70f579.jpg,960,720,K Spades,326,141,586,364
IMG_20220316_140541_jpg.rf.ac0b6f9d00d0e0b4e41b3191bf6399b4.jpg,960,720,7 Spades,172,135,574,521
IMG_20220316_140541_jpg.rf.ac0b6f9d00d0e0b4e41b3191bf6399b4.jpg,960,720,6 Spades,528,85,803,368
IMG_20220316_140541_jpg.rf.ac0b6f9d00d0e0b4e41b3191bf6399b4.jpg,960,720,8 Spades,585,306,822,639
IMG_20220316_140541_jpg.rf.ac0b6f9d00d0e0b4e41b3191bf6399b4.jpg,960,720,5 Hearts,293,310,624,662
IMG_20220316_142608_jpg.rf.ac2a2a74d8ee938aa24b58888242fb67.jpg,960,720,A Hearts,64,177,339,497
IMG_20220316_142608_jpg.rf.ac2a2a74d8ee938aa24b58888242fb67.jpg,960,720,2 Diamonds,292,389,640,720
IMG_20220316_142608_jpg.rf.ac2a2a74d8ee938aa24b58888242fb67.jpg,960,720,3 Diamonds,345,85,628,387
IMG_20220316_142608_jpg.rf.ac2a2a74d8ee938aa24b58888242fb67.jpg,960,720,4 Diamonds,640,172,946,504
IMG_20220316_163241_jpg.rf.acfcdf5ce4fe9be0df484df7959a5d39.jpg,960,720,A Diamonds,36,174,319,518
IMG_20220316_163241_jpg.rf.acfcdf5ce4fe9be0df484df7959a5d39.jpg,960,720,10 Trefoils,713,284,867,525
IMG_20220316_163241_jpg.rf.acfcdf5ce4fe9be0df484df7959a5d39.jpg,960,720,2 Trefoils,309,212,525,519
IMG_20220316_163241_jpg.rf.acfcdf5ce4fe9be0df484df7959a5d39.jpg,960,720,3 Trefoils,521,225,707,494
IMG_20220316_140843_jpg.rf.ada61086cce739f9b63cfd9354a5a2ba.jpg,960,720,5 Hearts,94,127,447,416
IMG_20220316_140843_jpg.rf.ada61086cce739f9b63cfd9354a5a2ba.jpg,960,720,7 Spades,453,136,746,406
IMG_20220316_140843_jpg.rf.ada61086cce739f9b63cfd9354a5a2ba.jpg,960,720,8 Spades,153,401,507,709
IMG_20220316_140843_jpg.rf.ada61086cce739f9b63cfd9354a5a2ba.jpg,960,720,6 Spades,455,390,733,605
IMG_20220316_161443_jpg.rf.ad164a1066b07ac4b6f45024fe87749b.jpg,960,720,9 Hearts,219,403,539,710
IMG_20220316_161443_jpg.rf.ad164a1066b07ac4b6f45024fe87749b.jpg,960,720,10 Diamonds,619,274,786,535
IMG_20220316_161443_jpg.rf.ad164a1066b07ac4b6f45024fe87749b.jpg,960,720,J Hearts,191,51,536,371
IMG_20220316_161443_jpg.rf.ad164a1066b07ac4b6f45024fe87749b.jpg,960,720,Q Hearts,561,42,722,302
IMG_20220316_161443_jpg.rf.ad164a1066b07ac4b6f45024fe87749b.jpg,960,720,K Hearts,490,363,709,666
IMG_20220316_134809_jpg.rf.aeb530556e736ae081af1a1af03b137e.jpg,960,720,A Spades,503,127,757,383
IMG_20220316_134809_jpg.rf.aeb530556e736ae081af1a1af03b137e.jpg,960,720,2 Hearts,341,58,566,301
IMG_20220316_134809_jpg.rf.aeb530556e736ae081af1a1af03b137e.jpg,960,720,3 Hearts,144,247,419,535
IMG_20220316_134809_jpg.rf.aeb530556e736ae081af1a1af03b137e.jpg,960,720,4 Hearts,338,374,601,695
IMG_20220316_173045_jpg.rf.ae6b88cbece81d8063bbf91a5888252d.jpg,960,720,9 Trefoils,242,144,486,431
IMG_20220316_173045_jpg.rf.ae6b88cbece81d8063bbf91a5888252d.jpg,960,720,10 Spades,442,81,778,305
IMG_20220316_173045_jpg.rf.ae6b88cbece81d8063bbf91a5888252d.jpg,960,720,J Trefoils,231,323,573,684
IMG_20220316_173045_jpg.rf.ae6b88cbece81d8063bbf91a5888252d.jpg,960,720,Q Trefoils,334,36,615,226
IMG_20220316_173045_jpg.rf.ae6b88cbece81d8063bbf91a5888252d.jpg,960,720,K Trefoils,438,302,659,628
IMG_20220316_142024_jpg.rf.aedb0743e658fd15ef8fe98794e4a539.jpg,960,720,9 Spades,503,12,699,244
IMG_20220316_142024_jpg.rf.aedb0743e658fd15ef8fe98794e4a539.jpg,960,720,10 Hearts,426,324,685,557
IMG_20220316_142024_jpg.rf.aedb0743e658fd15ef8fe98794e4a539.jpg,960,720,J Spades,392,68,635,322
IMG_20220316_142024_jpg.rf.aedb0743e658fd15ef8fe98794e4a539.jpg,960,720,Q Spades,146,144,462,411
IMG_20220316_142024_jpg.rf.aedb0743e658fd15ef8fe98794e4a539.jpg,960,720,K Spades,140,431,485,691
IMG_20220316_170515_jpg.rf.af386e1231e8708ab8a7e03adb65f4b4.jpg,960,720,A Trefoils,15,71,359,540
IMG_20220316_170515_jpg.rf.af386e1231e8708ab8a7e03adb65f4b4.jpg,960,720,2 Spades,352,125,586,513
IMG_20220316_170515_jpg.rf.af386e1231e8708ab8a7e03adb65f4b4.jpg,960,720,3 Spades,585,169,772,502
IMG_20220316_170515_jpg.rf.af386e1231e8708ab8a7e03adb65f4b4.jpg,960,720,4 Spades,763,213,927,500
IMG_20220316_162828_jpg.rf.ae8ea12484f628f6eebafb01689e697b.jpg,960,720,A Diamonds,33,53,334,387
IMG_20220316_162828_jpg.rf.ae8ea12484f628f6eebafb01689e697b.jpg,960,720,10 Trefoils,267,377,533,704
IMG_20220316_162828_jpg.rf.ae8ea12484f628f6eebafb01689e697b.jpg,960,720,2 Trefoils,306,66,632,358
IMG_20220316_162828_jpg.rf.ae8ea12484f628f6eebafb01689e697b.jpg,960,720,3 Trefoils,518,322,804,660
IMG_20220316_144906_jpg.rf.afc671058ccada0d433fab393a152166.jpg,960,720,5 Diamonds,33,207,335,530
IMG_20220316_144906_jpg.rf.afc671058ccada0d433fab393a152166.jpg,960,720,6 Hearts,491,148,717,373
IMG_20220316_144906_jpg.rf.afc671058ccada0d433fab393a152166.jpg,960,720,7 Hearts,687,198,946,438
IMG_20220316_144906_jpg.rf.afc671058ccada0d433fab393a152166.jpg,960,720,8 Hearts,280,145,543,401
IMG_20220316_161928_jpg.rf.af1ab642cda7dccc261ddaba49ab32d2.jpg,960,720,9 Hearts,408,483,709,680
IMG_20220316_161928_jpg.rf.af1ab642cda7dccc261ddaba49ab32d2.jpg,960,720,10 Diamonds,117,158,395,361
IMG_20220316_161928_jpg.rf.af1ab642cda7dccc261ddaba49ab32d2.jpg,960,720,J Hearts,418,26,730,252
IMG_20220316_161928_jpg.rf.af1ab642cda7dccc261ddaba49ab32d2.jpg,960,720,Q Hearts,129,368,396,594
IMG_20220316_161928_jpg.rf.af1ab642cda7dccc261ddaba49ab32d2.jpg,960,720,K Hearts,459,257,735,462
IMG_20220316_165920_jpg.rf.b084a3dde2e2b3b3be2578dcb34c2b0f.jpg,960,720,9 Diamonds,222,43,483,312
IMG_20220316_165920_jpg.rf.b084a3dde2e2b3b3be2578dcb34c2b0f.jpg,960,720,59,363,297,608,602
IMG_20220316_165920_jpg.rf.b084a3dde2e2b3b3be2578dcb34c2b0f.jpg,960,720,J Diamonds,22,115,390,467
IMG_20220316_165920_jpg.rf.b084a3dde2e2b3b3be2578dcb34c2b0f.jpg,960,720,Q Diamonds,463,213,655,461
IMG_20220316_165920_jpg.rf.b084a3dde2e2b3b3be2578dcb34c2b0f.jpg,960,720,K Diamonds,222,404,545,720
IMG_20220316_163905_jpg.rf.b0f0eaa4258ec86fd1cc16494da762c4.jpg,960,720,4 Trefoils,385,391,649,657
IMG_20220316_163905_jpg.rf.b0f0eaa4258ec86fd1cc16494da762c4.jpg,960,720,6 Diamonds,68,206,425,509
IMG_20220316_163905_jpg.rf.b0f0eaa4258ec86fd1cc16494da762c4.jpg,960,720,7 Diamonds,232,71,540,423
IMG_20220316_163905_jpg.rf.b0f0eaa4258ec86fd1cc16494da762c4.jpg,960,720,8 Diamonds,429,34,670,339
IMG_20220316_171921_jpg.rf.b0ea5f020b978d0e3f311d04e0aa1c81.jpg,960,720,5 Spades,614,105,833,452
IMG_20220316_171921_jpg.rf.b0ea5f020b978d0e3f311d04e0aa1c81.jpg,960,720,6 Trefoils,65,213,513,720
IMG_20220316_171921_jpg.rf.b0ea5f020b978d0e3f311d04e0aa1c81.jpg,960,720,7 Trefoils,719,3,909,306
IMG_20220316_171921_jpg.rf.b0ea5f020b978d0e3f311d04e0aa1c81.jpg,960,720,8 Trefoils,389,104,703,521
IMG_20220316_172515_jpg.rf.b0ea09ccbbf0b3f1fb1924a5a0c00127.jpg,960,720,9 Trefoils,671,303,873,560
IMG_20220316_172515_jpg.rf.b0ea09ccbbf0b3f1fb1924a5a0c00127.jpg,960,720,10 Spades,372,20,624,380
IMG_20220316_172515_jpg.rf.b0ea09ccbbf0b3f1fb1924a5a0c00127.jpg,960,720,J Trefoils,378,250,728,674
IMG_20220316_172515_jpg.rf.b0ea09ccbbf0b3f1fb1924a5a0c00127.jpg,960,720,Q Trefoils,555,104,880,316
IMG_20220316_172515_jpg.rf.b0ea09ccbbf0b3f1fb1924a5a0c00127.jpg,960,720,K Trefoils,125,1,521,362
IMG_20220316_170623_jpg.rf.b10af0083ffed42c9a5ddd234db274db.jpg,960,720,A Trefoils,228,217,505,565
IMG_20220316_170623_jpg.rf.b10af0083ffed42c9a5ddd234db274db.jpg,960,720,2 Spades,329,189,501,521
IMG_20220316_170623_jpg.rf.b10af0083ffed42c9a5ddd234db274db.jpg,960,720,3 Spades,354,152,578,524
IMG_20220316_170623_jpg.rf.b10af0083ffed42c9a5ddd234db274db.jpg,960,720,4 Spades,407,171,780,568
IMG_20220316_170555_jpg.rf.b0f67423d094785b67439bc4fb17080a.jpg,960,720,A Trefoils,81,316,394,676
IMG_20220316_170555_jpg.rf.b0f67423d094785b67439bc4fb17080a.jpg,960,720,2 Spades,285,231,545,551
IMG_20220316_170555_jpg.rf.b0f67423d094785b67439bc4fb17080a.jpg,960,720,3 Spades,461,167,674,453
IMG_20220316_170555_jpg.rf.b0f67423d094785b67439bc4fb17080a.jpg,960,720,4 Spades,611,114,798,383
IMG_20220316_172856_jpg.rf.b0d496e5d2bdba83dc62547958b90aac.jpg,960,720,9 Trefoils,533,289,778,572
IMG_20220316_172856_jpg.rf.b0d496e5d2bdba83dc62547958b90aac.jpg,960,720,10 Spades,272,89,551,342
IMG_20220316_172856_jpg.rf.b0d496e5d2bdba83dc62547958b90aac.jpg,960,720,J Trefoils,372,329,674,687
IMG_20220316_172856_jpg.rf.b0d496e5d2bdba83dc62547958b90aac.jpg,960,720,Q Trefoils,17,108,411,452
IMG_20220316_172856_jpg.rf.b0d496e5d2bdba83dc62547958b90aac.jpg,960,720,K Trefoils,434,86,654,296
IMG_20220316_172947_jpg.rf.b14d4786a00518b737703a63104418e2.jpg,960,720,9 Trefoils,266,1,552,268
IMG_20220316_172947_jpg.rf.b14d4786a00518b737703a63104418e2.jpg,960,720,10 Spades,289,440,529,707
IMG_20220316_172947_jpg.rf.b14d4786a00518b737703a63104418e2.jpg,960,720,J Trefoils,402,173,699,465
IMG_20220316_172947_jpg.rf.b14d4786a00518b737703a63104418e2.jpg,960,720,Q Trefoils,499,368,805,664
IMG_20220316_172947_jpg.rf.b14d4786a00518b737703a63104418e2.jpg,960,720,K Trefoils,174,188,406,472
IMG_20220316_141658_jpg.rf.b1ba7421ee7c7394044f3eba29a1cb51.jpg,960,720,9 Spades,90,202,423,517
IMG_20220316_141658_jpg.rf.b1ba7421ee7c7394044f3eba29a1cb51.jpg,960,720,10 Hearts,462,141,722,407
IMG_20220316_141658_jpg.rf.b1ba7421ee7c7394044f3eba29a1cb51.jpg,960,720,J Spades,255,92,520,335
IMG_20220316_141658_jpg.rf.b1ba7421ee7c7394044f3eba29a1cb51.jpg,960,720,Q Spades,666,232,926,502
IMG_20220316_141658_jpg.rf.b1ba7421ee7c7394044f3eba29a1cb51.jpg,960,720,K Spades,311,349,654,719
IMG_20220316_164517_jpg.rf.b1c98c874ecfc6770a0e1c5b234ff7a4.jpg,960,720,4 Trefoils,392,132,648,385
IMG_20220316_164517_jpg.rf.b1c98c874ecfc6770a0e1c5b234ff7a4.jpg,960,720,6 Diamonds,569,272,861,640
IMG_20220316_164517_jpg.rf.b1c98c874ecfc6770a0e1c5b234ff7a4.jpg,960,720,7 Diamonds,136,111,406,478
IMG_20220316_164517_jpg.rf.b1c98c874ecfc6770a0e1c5b234ff7a4.jpg,960,720,8 Diamonds,360,299,622,669
IMG_20220316_164534_jpg.rf.b25e05c9c35e2a3d7a06530b14181e94.jpg,960,720,4 Trefoils,52,432,381,710
IMG_20220316_164534_jpg.rf.b25e05c9c35e2a3d7a06530b14181e94.jpg,960,720,6 Diamonds,299,139,591,432
IMG_20220316_164534_jpg.rf.b25e05c9c35e2a3d7a06530b14181e94.jpg,960,720,7 Diamonds,437,13,720,303
IMG_20220316_164534_jpg.rf.b25e05c9c35e2a3d7a06530b14181e94.jpg,960,720,8 Diamonds,182,285,489,572
IMG_20220316_171744_jpg.rf.b25e088845d30ceb5f1b4e67ea8c3361.jpg,960,720,5 Spades,380,170,654,414
IMG_20220316_171744_jpg.rf.b25e088845d30ceb5f1b4e67ea8c3361.jpg,960,720,6 Trefoils,606,184,960,501
IMG_20220316_171744_jpg.rf.b25e088845d30ceb5f1b4e67ea8c3361.jpg,960,720,7 Trefoils,140,205,449,428
IMG_20220316_171744_jpg.rf.b25e088845d30ceb5f1b4e67ea8c3361.jpg,960,720,8 Trefoils,1,168,301,362
IMG_20220316_171257_jpg.rf.b236c7966704d2bf4e8f38804274e04b.jpg,960,720,A Trefoils,186,204,440,362
IMG_20220316_171257_jpg.rf.b236c7966704d2bf4e8f38804274e04b.jpg,960,720,2 Spades,96,353,517,618
IMG_20220316_171257_jpg.rf.b236c7966704d2bf4e8f38804274e04b.jpg,960,720,3 Spades,380,39,653,268
IMG_20220316_171257_jpg.rf.b236c7966704d2bf4e8f38804274e04b.jpg,960,720,4 Spades,436,244,838,614
IMG_20220316_143441_jpg.rf.b2cd17da6272f665f419bcdb42880051.jpg,960,720,A Hearts,215,164,459,402
IMG_20220316_143441_jpg.rf.b2cd17da6272f665f419bcdb42880051.jpg,960,720,2 Diamonds,1,172,270,421
IMG_20220316_143441_jpg.rf.b2cd17da6272f665f419bcdb42880051.jpg,960,720,3 Diamonds,644,155,953,436
IMG_20220316_143441_jpg.rf.b2cd17da6272f665f419bcdb42880051.jpg,960,720,4 Diamonds,463,151,685,384
IMG_20220316_134716_jpg.rf.b26223cfe83a8b00204692f21160c1a8.jpg,960,720,A Spades,304,31,583,329
IMG_20220316_134716_jpg.rf.b26223cfe83a8b00204692f21160c1a8.jpg,960,720,2 Hearts,150,168,454,468
IMG_20220316_134716_jpg.rf.b26223cfe83a8b00204692f21160c1a8.jpg,960,720,3 Hearts,326,391,624,682
IMG_20220316_134716_jpg.rf.b26223cfe83a8b00204692f21160c1a8.jpg,960,720,4 Hearts,568,310,853,572
IMG_20220316_165725_jpg.rf.b354f4ffd4efbfa5814a3989aa500918.jpg,960,720,9 Diamonds,349,31,553,211
IMG_20220316_165725_jpg.rf.b354f4ffd4efbfa5814a3989aa500918.jpg,960,720,59,189,120,450,365
IMG_20220316_165725_jpg.rf.b354f4ffd4efbfa5814a3989aa500918.jpg,960,720,J Diamonds,229,394,523,703
IMG_20220316_165725_jpg.rf.b354f4ffd4efbfa5814a3989aa500918.jpg,960,720,Q Diamonds,439,326,672,589
IMG_20220316_165725_jpg.rf.b354f4ffd4efbfa5814a3989aa500918.jpg,960,720,K Diamonds,546,206,732,416
IMG_20220316_140932_jpg.rf.b289521e5978ef83f073db26cc02e5b7.jpg,960,720,5 Hearts,279,63,491,288
IMG_20220316_140932_jpg.rf.b289521e5978ef83f073db26cc02e5b7.jpg,960,720,6 Spades,483,319,613,472
IMG_20220316_140932_jpg.rf.b289521e5978ef83f073db26cc02e5b7.jpg,960,720,8 Spades,100,395,394,677
IMG_20220316_140932_jpg.rf.b289521e5978ef83f073db26cc02e5b7.jpg,960,720,7 Spades,359,482,557,685
IMG_20220316_161839_jpg.rf.b464c08e3b1c84769dd6806a8dd94b64.jpg,960,720,9 Hearts,230,253,426,527
IMG_20220316_161839_jpg.rf.b464c08e3b1c84769dd6806a8dd94b64.jpg,960,720,10 Diamonds,273,468,492,710
IMG_20220316_161839_jpg.rf.b464c08e3b1c84769dd6806a8dd94b64.jpg,960,720,J Hearts,366,342,639,674
IMG_20220316_161839_jpg.rf.b464c08e3b1c84769dd6806a8dd94b64.jpg,960,720,Q Hearts,371,65,624,353
IMG_20220316_161839_jpg.rf.b464c08e3b1c84769dd6806a8dd94b64.jpg,960,720,K Hearts,487,199,830,561
IMG_20220316_165757_jpg.rf.b394514c823a61bab870d56a5d7bd118.jpg,960,720,9 Diamonds,140,350,515,693
IMG_20220316_165757_jpg.rf.b394514c823a61bab870d56a5d7bd118.jpg,960,720,59,656,196,804,415
IMG_20220316_165757_jpg.rf.b394514c823a61bab870d56a5d7bd118.jpg,960,720,J Diamonds,497,105,664,353
IMG_20220316_165757_jpg.rf.b394514c823a61bab870d56a5d7bd118.jpg,960,720,Q Diamonds,518,360,731,666
IMG_20220316_165757_jpg.rf.b394514c823a61bab870d56a5d7bd118.jpg,960,720,K Diamonds,297,82,510,403
IMG_20220316_161408_jpg.rf.b48670b3c198e5eef64284df56b78633.jpg,960,720,9 Hearts,279,303,563,677
IMG_20220316_161408_jpg.rf.b48670b3c198e5eef64284df56b78633.jpg,960,720,10 Diamonds,541,345,849,662
IMG_20220316_161408_jpg.rf.b48670b3c198e5eef64284df56b78633.jpg,960,720,J Hearts,360,92,603,324
IMG_20220316_161408_jpg.rf.b48670b3c198e5eef64284df56b78633.jpg,960,720,Q Hearts,590,138,801,365
IMG_20220316_161408_jpg.rf.b48670b3c198e5eef64284df56b78633.jpg,960,720,K Hearts,110,54,364,302
IMG_20220316_140911_jpg.rf.b4c8bf4beb66c73fb858b9c7c5596533.jpg,960,720,7 Spades,478,122,695,300
IMG_20220316_140911_jpg.rf.b4c8bf4beb66c73fb858b9c7c5596533.jpg,960,720,5 Hearts,259,179,551,343
IMG_20220316_140911_jpg.rf.b4c8bf4beb66c73fb858b9c7c5596533.jpg,960,720,6 Spades,515,309,771,512
IMG_20220316_140911_jpg.rf.b4c8bf4beb66c73fb858b9c7c5596533.jpg,960,720,8 Spades,297,431,630,691
IMG_20220316_141913_jpg.rf.b755fd824e3b1b7413ae6a6f6f7cf304.jpg,960,720,9 Spades,676,203,947,471
IMG_20220316_141913_jpg.rf.b755fd824e3b1b7413ae6a6f6f7cf304.jpg,960,720,10 Hearts,37,322,252,557
IMG_20220316_141913_jpg.rf.b755fd824e3b1b7413ae6a6f6f7cf304.jpg,960,720,J Spades,494,221,720,476
IMG_20220316_141913_jpg.rf.b755fd824e3b1b7413ae6a6f6f7cf304.jpg,960,720,Q Spades,263,324,472,582
IMG_20220316_141913_jpg.rf.b755fd824e3b1b7413ae6a6f6f7cf304.jpg,960,720,K Spades,203,154,442,314
IMG_20220316_141643_jpg.rf.b62ef297ab1c4b74129db5ceeb9f4a6d.jpg,960,720,9 Spades,167,133,387,377
IMG_20220316_141643_jpg.rf.b62ef297ab1c4b74129db5ceeb9f4a6d.jpg,960,720,10 Hearts,501,154,706,403
IMG_20220316_141643_jpg.rf.b62ef297ab1c4b74129db5ceeb9f4a6d.jpg,960,720,J Spades,358,71,531,270
IMG_20220316_141643_jpg.rf.b62ef297ab1c4b74129db5ceeb9f4a6d.jpg,960,720,Q Spades,626,277,885,597
IMG_20220316_141643_jpg.rf.b62ef297ab1c4b74129db5ceeb9f4a6d.jpg,960,720,K Spades,253,307,521,645
IMG_20220316_142057_jpg.rf.b5f141731935fc4582aad804cd4271eb.jpg,960,720,9 Spades,547,373,829,675
IMG_20220316_142057_jpg.rf.b5f141731935fc4582aad804cd4271eb.jpg,960,720,10 Hearts,228,58,417,328
IMG_20220316_142057_jpg.rf.b5f141731935fc4582aad804cd4271eb.jpg,960,720,J Spades,364,411,574,668
IMG_20220316_142057_jpg.rf.b5f141731935fc4582aad804cd4271eb.jpg,960,720,Q Spades,440,14,750,321
IMG_20220316_142057_jpg.rf.b5f141731935fc4582aad804cd4271eb.jpg,960,720,K Spades,194,383,349,617
IMG_20220316_144729_jpg.rf.b7a66da2d1597ac63ad521054c681e00.jpg,960,720,5 Diamonds,530,243,912,699
IMG_20220316_144729_jpg.rf.b7a66da2d1597ac63ad521054c681e00.jpg,960,720,6 Hearts,80,168,203,418
IMG_20220316_144729_jpg.rf.b7a66da2d1597ac63ad521054c681e00.jpg,960,720,7 Hearts,322,200,591,576
IMG_20220316_144729_jpg.rf.b7a66da2d1597ac63ad521054c681e00.jpg,960,720,8 Hearts,182,174,383,474
IMG_20220316_140935_jpg.rf.b85944c7145a7b5c6c495ec64ffc0d85.jpg,960,720,5 Hearts,87,83,498,372
IMG_20220316_140935_jpg.rf.b85944c7145a7b5c6c495ec64ffc0d85.jpg,960,720,6 Spades,553,284,866,504
IMG_20220316_140935_jpg.rf.b85944c7145a7b5c6c495ec64ffc0d85.jpg,960,720,7 Spades,406,512,688,674
IMG_20220316_140935_jpg.rf.b85944c7145a7b5c6c495ec64ffc0d85.jpg,960,720,8 Spades,147,483,418,660
IMG_20220316_140237_jpg.rf.b61af165ce8cb71da8a5baa0f293fa03.jpg,960,720,5 Hearts,1,257,274,489
IMG_20220316_140237_jpg.rf.b61af165ce8cb71da8a5baa0f293fa03.jpg,960,720,6 Spades,215,250,453,505
IMG_20220316_140237_jpg.rf.b61af165ce8cb71da8a5baa0f293fa03.jpg,960,720,7 Spades,472,263,716,476
IMG_20220316_140237_jpg.rf.b61af165ce8cb71da8a5baa0f293fa03.jpg,960,720,8 Spades,719,259,960,491
IMG_20220316_144421_jpg.rf.b7d8fb2e68d52a5e77bddb8c51ba8ae4.jpg,960,720,5 Diamonds,7,262,273,484
